drug_id,disease_id
D014635,D005334
D014635,D005355
D014635,D005767
D014635,D005909
D014635,D006029
D014635,D006130
D014635,D006212
D014635,D006261
D014635,D006319
D014635,D006330
D014635,D006331
D014635,D006345
D014635,D006417
D014635,D006470
D014635,D006501
D014635,D006505
D014635,D006529
D014635,D006943
D014635,D006946
D014635,D006948
D014635,D006970
D014635,D006973
D014635,D006976
D014635,D007003
D014635,D007008
D014635,D007010
D014635,D007022
D014635,D007035
D014635,D007174
D014635,D007177
D014635,D007319
D014635,D007333
D014635,D007565
D014635,D007674
D014635,D007859
D014635,D007970
D014635,D008107
D014635,D008178
D014635,D008180
D014635,D008569
D014635,D008881
D014635,D009069
D014635,D009102
D014635,D009120
D014635,D009123
D014635,D009127
D014635,D009135
D014635,D009140
D014635,D009190
D014635,D009207
D014635,D009325
D014635,D009336
D014635,D009357
D014635,D009362
D014635,D009369
D014635,D009393
D014635,D009395
D014635,D009410
D014635,D009422
D014635,D009436
D014635,D009503
D014635,D009759
D014635,D009765
D014635,D010146
D014635,D010149
D014635,D010195
D014635,D010198
D014635,D010291
D014635,D010292
D014635,D010302
D014635,D010490
D014635,D010493
D014635,D010554
D014635,D010673
D014635,D010911
D014635,D010996
D014635,D011041
D014635,D011141
D014635,D011183
D014635,D011248
D014635,D011297
D014635,D011507
D014635,D011537
D014635,D011559
D014635,D011595
D014635,D011596
D014635,D011605
D014635,D011618
D014635,D012010
D014635,D012021
D014635,D012131
D014635,D012206
D014635,D012208
D014635,D012559
D014635,D012640
D014635,D012798
D014635,D012817
D014635,D012871
D014635,D012893
D014635,D013064
D014635,D013118
D014635,D013226
D014635,D013262
D014635,D013313
D014635,D013342
D014635,D013375
D014635,D013575
D014635,D013921
D014635,D013981
D014635,D014012
D014635,D014202
D014635,D014474
D014635,D014786
D014635,D014839
D014635,D015430
D014635,D015431
D014635,D015470
D014635,D015674
D014635,D015746
D014635,D015835
D014635,D016584
D014635,D017093
D014635,D017114
D014635,D017563
D014635,D017674
D014635,D017880
D014635,D018149
D014635,D018366
D014635,D018476
D014635,D018908
D014635,D019465
D014635,D019586
D014635,D019636
D014635,D019954
D014635,D019955
D014635,D019957
D014635,D019964
D014635,D019966
D014635,D019970
D014635,D020018
D014635,D020233
D014635,D020234
D014635,D020258
D014635,D020300
D014635,D020734
D014635,D020820
D014635,D020964
D014635,D022124
D014635,D024821
D014635,D028361
D014635,D034381
D014635,D041781
D014635,D047508
D014635,D049188
D014635,D050171
D014635,D051437
D014635,D053206
D014635,D053608
D014635,D053609
D014635,D055154
D014635,D056486
D014635,D064420
D014635,D065626
D014700,D000014
D014700,D000138
D014700,D000419
D014700,D000505
D014700,D000647
D014700,D000787
D014700,D000799
D014700,D000860
D014700,D001008
D014700,D001145
D014700,D001259
D014700,D001281
D014700,D001282
D014700,D001416
D014700,D001714
D014700,D001919
D014700,D001943
D014700,D002292
D014700,D002303
D014700,D002312
D014700,D002375
D014700,D002526
D014700,D002637
D014700,D002779
D014700,D003221
D014700,D003248
D014700,D003324
D014700,D003327
D014700,D003329
D014700,D003371
D014700,D003645
D014700,D003693
D014700,D003866
D014700,D004244
D014700,D004401
D014700,D004409
D014700,D004417
D014700,D004487
D014700,D004775
D014700,D005334
D014700,D005355
D014700,D005687
D014700,D006029
D014700,D006212
D014700,D006261
D014700,D006319
D014700,D006323
D014700,D006327
D014700,D006331
D014700,D006332
D014700,D006333
D014700,D006471
D014700,D006529
D014700,D006930
D014700,D006947
D014700,D006948
D014700,D006966
D014700,D006973
D014700,D006977
D014700,D007022
D014700,D007172
D014700,D007511
D014700,D007565
D014700,D007674
D014700,D007683
D014700,D007752
D014700,D008103
D014700,D009157
D014700,D009202
D014700,D009203
D014700,D009207
D014700,D009325
D014700,D009336
D014700,D009395
D014700,D009422
D014700,D010146
D014700,D010302
D014700,D010554
D014700,D011141
D014700,D011507
D014700,D011537
D014700,D011654
D014700,D012206
D014700,D012640
D014700,D012769
D014700,D012770
D014700,D012804
D014700,D012848
D014700,D013118
D014700,D013226
D014700,D013262
D014700,D013345
D014700,D013375
D014700,D013575
D014700,D013610
D014700,D013614
D014700,D013617
D014700,D014012
D014700,D014202
D014700,D014456
D014700,D014474
D014700,D014555
D014700,D014693
D014700,D014839
D014700,D015427
D014700,D015428
D014700,D016171
D014700,D016757
D014700,D017180
D014700,D017202
D014700,D017379
D014700,D018487
D014700,D018879
D014700,D018908
D014700,D019956
D014700,D020234
D014700,D020258
D014700,D020301
D014700,D020521
D014700,D020734
D014700,D029424
D014700,D048629
D014700,D051437
D014700,D054138
D014700,D054198
D014700,D054537
D014700,D056486
D014700,D062787
D014700,D064420
D014700,D066126
D014747,D000380
D014747,D000505
D014747,D000787
D014747,D001342
D014747,D001749
D014747,D001919
D014747,D001943
D014747,D002277
D014747,D002289
D014747,D002292
D014747,D002295
D014747,D002637
D014747,D003248
D014747,D003324
D014747,D003967
D014747,D004342
D014747,D005334
D014747,D006258
D014747,D006333
D014747,D006463
D014747,D006504
D014747,D006505
D014747,D006689
D014747,D006932
D014747,D006973
D014747,D006987
D014747,D007008
D014747,D007010
D014747,D007022
D014747,D007172
D014747,D007177
D014747,D007511
D014747,D007674
D014747,D007970
D014747,D008106
D014747,D008113
D014747,D008545
D014747,D008881
D014747,D009120
D014747,D009135
D014747,D009203
D014747,D009325
D014747,D009362
D014747,D009374
D014747,D009503
D014747,D010051
D014747,D010146
D014747,D010291
D014747,D010292
D014747,D010523
D014747,D010538
D014747,D011014
D014747,D011471
D014747,D011507
D014747,D011658
D014747,D011928
D014747,D012021
D014747,D012208
D014747,D012640
D014747,D013736
D014747,D013921
D014747,D013927
D014747,D014652
D014747,D014839
D014747,D015179
D014747,D015746
D014747,D017202
D014747,D018771
D014747,D018805
D014747,D018908
D014747,D020258
D014747,D023341
D014747,D048629
D014747,D051437
D014747,D054038
D014747,D062787
D014747,D064420
D014750,D000230
D014750,D000380
D014750,D000505
D014750,D000707
D014750,D000740
D014750,D000787
D014750,D000855
D014750,D000857
D014750,D001037
D014750,D001201
D014750,D001259
D014750,D001264
D014750,D001342
D014750,D001745
D014750,D001749
D014750,D001763
D014750,D001766
D014750,D001927
D014750,D001930
D014750,D001932
D014750,D001943
D014750,D002051
D014750,D002277
D014750,D002292
D014750,D002294
D014750,D002295
D014750,D002493
D014750,D002526
D014750,D002543
D014750,D002583
D014750,D002819
D014750,D003128
D014750,D003221
D014750,D003248
D014750,D003328
D014750,D003556
D014750,D003680
D014750,D003711
D014750,D003967
D014750,D004172
D014750,D004195
D014750,D004401
D014750,D004487
D014750,D004802
D014750,D004830
D014750,D004890
D014750,D004938
D014750,D005076
D014750,D005221
D014750,D005334
D014750,D005767
D014750,D005910
D014750,D006212
D014750,D006311
D014750,D006312
D014750,D006319
D014750,D006331
D014750,D006332
D014750,D006402
D014750,D006417
D014750,D006461
D014750,D006463
D014750,D006504
D014750,D006529
D014750,D006689
D014750,D006930
D014750,D006932
D014750,D006947
D014750,D006970
D014750,D006973
D014750,D006987
D014750,D006996
D014750,D007008
D014750,D007010
D014750,D007022
D014750,D007024
D014750,D007177
D014750,D007674
D014750,D007680
D014750,D007938
D014750,D007945
D014750,D007970
D014750,D008107
D014750,D008175
D014750,D008180
D014750,D008223
D014750,D008228
D014750,D009069
D014750,D009101
D014750,D009120
D014750,D009123
D014750,D009133
D014750,D009202
D014750,D009203
D014750,D009325
D014750,D009336
D014750,D009362
D014750,D009374
D014750,D009404
D014750,D009410
D014750,D009422
D014750,D009437
D014750,D009468
D014750,D009503
D014750,D009886
D014750,D009896
D014750,D009901
D014750,D010051
D014750,D010146
D014750,D010190
D014750,D010243
D014750,D010264
D014750,D010291
D014750,D010292
D014750,D010302
D014750,D010523
D014750,D011041
D014750,D011115
D014750,D011471
D014750,D011782
D014750,D011928
D014750,D012008
D014750,D012021
D014750,D012131
D014750,D012208
D014750,D012640
D014750,D012678
D014750,D012871
D014750,D012878
D014750,D013163
D014750,D013280
D014750,D013736
D014750,D013921
D014750,D013923
D014750,D013927
D014750,D013964
D014750,D014012
D014750,D014202
D014750,D014511
D014750,D014549
D014750,D014555
D014750,D014786
D014750,D014839
D014750,D015179
D014750,D015464
D014750,D015470
D014750,D015473
D014750,D015746
D014750,D016055
D014750,D016393
D014750,D016403
D014750,D017202
D014750,D018805
D014750,D018908
D014750,D019226
D014750,D019954
D014750,D019957
D014750,D020233
D014750,D020234
D014750,D020258
D014750,D020301
D014750,D020422
D014750,D034381
D014750,D051437
D014750,D053099
D014750,D053609
D014750,D054198
D014750,D054218
D014750,D055154
D014750,D056486
D014750,D056784
D014750,D058186
D014750,D062787
D014750,D064420
D014805,D000380
D014805,D000544
D014805,D000707
D014805,D000740
D014805,D000749
D014805,D001201
D014805,D001284
D014805,D001321
D014805,D001928
D014805,D001986
D014805,D002386
D014805,D002493
D014805,D003072
D014805,D003704
D014805,D003711
D014805,D003866
D014805,D003875
D014805,D003929
D014805,D004244
D014805,D004342
D014805,D004417
D014805,D004827
D014805,D005128
D014805,D005234
D014805,D006261
D014805,D006330
D014805,D006331
D014805,D006402
D014805,D006463
D014805,D007024
D014805,D008106
D014805,D008107
D014805,D008114
D014805,D008180
D014805,D009133
D014805,D009203
D014805,D009207
D014805,D009369
D014805,D009422
D014805,D009461
D014805,D010146
D014805,D010198
D014805,D010523
D014805,D011115
D014805,D013118
D014805,D013927
D014805,D014581
D014805,D014786
D014805,D018908
D014805,D020138
D014805,D020521
D014805,D051437
D014805,D054556
D014805,D056486
D014805,D056784
D014805,D064420
D015215,D000014
D015215,D000140
D015215,D000380
D015215,D000740
D015215,D000855
D015215,D001247
D015215,D001714
D015215,D001855
D015215,D001943
D015215,D002311
D015215,D002318
D015215,D002637
D015215,D002658
D015215,D003128
D015215,D003221
D015215,D003967
D015215,D004195
D015215,D004244
D015215,D004417
D015215,D004802
D015215,D004829
D015215,D005076
D015215,D005221
D015215,D005234
D015215,D005315
D015215,D006261
D015215,D006331
D015215,D006332
D015215,D006333
D015215,D006402
D015215,D006505
D015215,D006529
D015215,D006930
D015215,D006975
D015215,D007022
D015215,D007024
D015215,D007319
D015215,D007674
D015215,D007676
D015215,D007680
D015215,D007970
D015215,D008107
D015215,D008113
D015215,D008175
D015215,D008708
D015215,D009133
D015215,D009135
D015215,D009190
D015215,D009202
D015215,D009205
D015215,D009293
D015215,D009325
D015215,D009336
D015215,D009422
D015215,D009461
D015215,D009503
D015215,D010051
D015215,D010146
D015215,D010198
D015215,D010292
D015215,D010523
D015215,D011297
D015215,D011596
D015215,D012010
D015215,D012640
D015215,D012871
D015215,D012878
D015215,D013118
D015215,D013262
D015215,D013272
D015215,D013274
D015215,D013313
D015215,D013375
D015215,D013610
D015215,D013651
D015215,D013921
D015215,D014652
D015215,D014786
D015215,D014839
D015215,D014987
D015215,D015179
D015215,D015431
D015215,D015746
D015215,D017093
D015215,D017285
D015215,D017379
D015215,D018366
D015215,D018487
D015215,D018908
D015215,D019954
D015215,D020734
D015215,D028361
D015215,D048629
D015215,D050197
D015215,D056486
D015215,D058186
D015215,D062787
D015215,D064420
D015215,D066126
D015232,D001008
D015232,D001145
D015232,D001169
D015232,D001172
D015232,D001919
D015232,D001930
D015232,D001943
D015232,D002277
D015232,D002375
D015232,D002471
D015232,D003329
D015232,D003371
D015232,D003556
D015232,D003866
D015232,D003967
D015232,D004211
D015232,D004409
D015232,D004417
D015232,D004487
D015232,D004890
D015232,D004938
D015232,D005119
D015232,D005334
D015232,D006261
D015232,D006323
D015232,D006417
D015232,D006470
D015232,D006930
D015232,D006973
D015232,D007022
D015232,D007172
D015232,D007249
D015232,D007410
D015232,D007674
D015232,D007964
D015232,D008106
D015232,D008107
D015232,D009101
D015232,D009122
D015232,D009135
D015232,D009325
D015232,D009336
D015232,D009404
D015232,D010146
D015232,D010149
D015232,D010190
D015232,D010195
D015232,D011537
D015232,D012509
D015232,D012640
D015232,D012735
D015232,D013276
D015232,D013610
D015232,D013921
D015232,D013927
D015232,D014657
D015232,D014839
D015232,D015179
D015232,D015427
D015232,D016055
D015232,D018500
D015232,D019956
D015232,D050197
D015232,D058186
D015242,D000647
D015242,D000744
D015242,D001145
D015242,D001714
D015242,D002389
D015242,D002493
D015242,D002779
D015242,D002780
D015242,D003221
D015242,D003550
D015242,D003693
D015242,D003875
D015242,D003967
D015242,D004244
D015242,D004342
D015242,D004401
D015242,D004893
D015242,D005076
D015242,D005767
D015242,D006099
D015242,D006212
D015242,D006261
D015242,D006331
D015242,D006417
D015242,D006470
D015242,D006501
D015242,D006505
D015242,D006943
D015242,D007003
D015242,D007319
D015242,D007565
D015242,D007674
D015242,D008133
D015242,D009135
D015242,D009157
D015242,D009202
D015242,D009325
D015242,D009395
D015242,D010019
D015242,D010523
D015242,D011014
D015242,D011605
D015242,D011693
D015242,D011704
D015242,D012131
D015242,D012141
D015242,D012640
D015242,D012852
D015242,D012893
D015242,D013203
D015242,D013226
D015242,D013262
D015242,D013981
D015242,D014202
D015242,D014581
D015242,D014657
D015242,D014839
D015242,D016171
D015242,D017114
D015242,D017180
D015242,D018366
D015242,D018771
D015242,D019586
D015242,D056486
D015242,D058186
D015248,D001002
D015248,D001168
D015248,D001416
D015248,D002318
D015248,D002769
D015248,D002780
D015248,D003324
D015248,D003327
D015248,D006261
D015248,D006505
D015248,D006529
D015248,D006937
D015248,D006949
D015248,D007172
D015248,D008113
D015248,D009135
D015248,D009220
D015248,D011928
D015248,D012206
D015248,D012735
D015248,D013924
D015248,D015228
D015248,D018771
D015248,D018908
D015248,D023921
D015248,D028361
D015248,D041781
D015248,D050171
D015248,D050197
D015248,D051437
D015248,D056486
D015248,D058186
D015248,D064420
D015251,D000505
D015251,D000740
D015251,D000743
D015251,D000799
D015251,D000855
D015251,D001002
D015251,D001247
D015251,D001745
D015251,D001749
D015251,D001855
D015251,D001943
D015251,D002289
D015251,D002311
D015251,D002583
D015251,D003328
D015251,D003556
D015251,D003967
D015251,D004890
D015251,D004938
D015251,D005221
D015251,D005334
D015251,D006258
D015251,D006323
D015251,D006331
D015251,D006333
D015251,D006417
D015251,D006463
D015251,D006470
D015251,D006528
D015251,D006689
D015251,D007022
D015251,D007037
D015251,D007239
D015251,D007674
D015251,D007970
D015251,D008103
D015251,D008113
D015251,D008133
D015251,D008175
D015251,D008223
D015251,D008228
D015251,D008545
D015251,D009202
D015251,D009203
D015251,D009325
D015251,D009361
D015251,D009422
D015251,D009503
D015251,D010051
D015251,D010146
D015251,D010292
D015251,D010689
D015251,D011471
D015251,D011507
D015251,D012509
D015251,D013274
D015251,D013280
D015251,D013610
D015251,D013733
D015251,D013921
D015251,D013924
D015251,D013927
D015251,D014555
D015251,D014839
D015251,D015473
D015251,D017202
D015251,D018487
D015251,D018805
D015251,D052016
D015251,D054537
D015251,D056486
D015251,D064420
D015251,D066126
D015255,D000505
D015255,D000855
D015255,D002311
D015255,D002637
D015255,D003556
D015255,D003967
D015255,D004487
D015255,D005334
D015255,D006331
D015255,D006333
D015255,D006470
D015255,D006504
D015255,D007674
D015255,D007938
D015255,D007970
D015255,D008107
D015255,D008133
D015255,D008223
D015255,D008228
D015255,D009101
D015255,D009190
D015255,D009202
D015255,D009205
D015255,D009325
D015255,D009336
D015255,D009369
D015255,D009503
D015255,D010211
D015255,D011559
D015255,D012008
D015255,D012804
D015255,D013617
D015255,D013927
D015255,D014839
D015255,D015470
D015255,D015473
D015255,D018487
D015255,D018805
D015255,D028361
D015255,D052016
D015255,D058186
D015283,D000341
D015283,D000855
D015283,D000857
D015283,D001008
D015283,D001145
D015283,D001281
D015283,D001289
D015283,D001321
D015283,D001342
D015283,D001523
D015283,D001714
D015283,D001919
D015283,D002543
D015283,D002779
D015283,D003128
D015283,D003221
D015283,D003248
D015283,D003329
D015283,D003693
D015283,D003865
D015283,D003866
D015283,D003967
D015283,D004172
D015283,D004244
D015283,D004409
D015283,D004415
D015283,D004421
D015283,D004775
D015283,D004827
D015283,D004830
D015283,D005221
D015283,D005334
D015283,D005687
D015283,D006212
D015283,D006261
D015283,D006945
D015283,D006948
D015283,D006970
D015283,D007010
D015283,D007022
D015283,D007035
D015283,D007172
D015283,D007174
D015283,D007177
D015283,D007319
D015283,D007674
D015283,D008064
D015283,D008133
D015283,D008569
D015283,D009069
D015283,D009123
D015283,D009127
D015283,D009135
D015283,D009203
D015283,D009207
D015283,D009325
D015283,D009362
D015283,D009369
D015283,D009461
D015283,D009771
D015283,D010292
D015283,D010612
D015283,D011297
D015283,D011317
D015283,D011605
D015283,D011618
D015283,D011928
D015283,D012021
D015283,D012131
D015283,D012148
D015283,D012206
D015283,D012640
D015283,D012798
D015283,D012893
D015283,D013064
D015283,D013226
D015283,D013262
D015283,D013313
D015283,D013375
D015283,D013575
D015283,D013981
D015283,D014202
D015283,D014474
D015283,D014786
D015283,D014839
D015283,D014987
D015283,D015746
D015283,D016055
D015283,D016171
D015283,D016584
D015283,D017109
D015283,D018476
D015283,D019954
D015283,D019964
D015283,D019966
D015283,D019970
D015283,D020018
D015283,D020230
D015283,D020233
D015283,D020521
D015283,D020734
D015283,D020821
D015283,D053206
D015283,D054138
D015283,D054556
D015283,D056486
D015283,D062787
D015735,D000544
D015735,D000787
D015735,D001919
D015735,D002277
D015735,D004715
D015735,D005313
D015735,D006323
D015735,D006470
D015735,D006966
D015735,D006973
D015735,D007008
D015735,D007247
D015735,D007249
D015735,D007752
D015735,D008325
D015735,D009122
D015735,D009123
D015735,D009133
D015735,D010051
D015735,D012640
D015735,D013375
D015735,D014474
D015735,D014693
D015735,D015431
D015735,D019636
D015735,D019970
D015735,D020964
D015735,D056486
D015736,D000787
D015736,D001161
D015736,D003327
D015736,D004244
D015736,D004487
D015736,D005221
D015736,D005355
D015736,D005483
D015736,D006261
D015736,D006333
D015736,D006940
D015736,D006973
D015736,D007022
D015736,D012640
D015736,D013610
D015736,D013616
D015736,D017379
D015737,D000787
D015737,D000799
D015737,D002318
D015737,D003327
D015737,D004244
D015737,D004487
D015737,D005483
D015737,D006261
D015737,D006332
D015737,D006333
D015737,D006973
D015737,D007022
D015737,D007410
D015737,D007511
D015737,D009203
D015737,D013927
D015737,D017202
D015737,D018487
D015737,D058186
D015738,D000236
D015738,D000707
D015738,D001172
D015738,D001523
D015738,D001714
D015738,D001943
D015738,D002277
D015738,D002493
D015738,D002779
D015738,D002819
D015738,D003072
D015738,D003221
D015738,D003693
D015738,D004342
D015738,D004415
D015738,D005756
D015738,D005767
D015738,D006212
D015738,D006261
D015738,D006323
D015738,D006333
D015738,D006471
D015738,D006505
D015738,D006966
D015738,D006967
D015738,D007037
D015738,D007565
D015738,D007680
D015738,D008113
D015738,D008175
D015738,D008545
D015738,D008582
D015738,D008708
D015738,D009207
D015738,D009362
D015738,D009395
D015738,D009422
D015738,D010146
D015738,D010302
D015738,D010437
D015738,D011141
D015738,D012640
D015738,D012871
D015738,D013262
D015738,D013272
D015738,D013274
D015738,D013276
D015738,D014456
D015738,D015179
D015738,D015746
D015738,D016171
D015738,D018487
D015738,D054537
D015738,D056486
D015760,D000860
D015760,D001049
D015760,D001145
D015760,D001919
D015760,D002389
D015760,D002637
D015760,D003371
D015760,D004244
D015760,D004421
D015760,D004827
D015760,D006323
D015760,D006930
D015760,D006973
D015760,D007022
D015760,D007431
D015760,D009127
D015760,D009207
D015760,D009325
D015760,D009759
D015760,D010146
D015760,D010149
D015760,D011183
D015760,D012131
D015760,D012640
D015760,D012804
D015760,D013610
D015760,D014474
D015760,D015877
D015760,D017202
D015760,D020250
D015760,D054138
D015764,D000787
D015764,D001145
D015764,D001281
D015764,D001282
D015764,D001919
D015764,D002779
D015764,D004244
D015764,D005221
D015764,D006332
D015764,D006940
D015764,D006973
D015764,D007964
D015764,D008133
D015764,D013610
D015764,D014693
D015764,D016171
D015764,D017180
D015764,D018487
D015764,D066126
D015766,D000741
D015766,D003221
D015766,D003248
D015766,D003693
D015766,D004244
D015766,D005234
D015766,D005334
D015766,D006099
D015766,D006261
D015766,D006330
D015766,D009325
D015766,D009336
D015766,D011537
D015766,D012640
D015766,D013226
D015766,D013262
D015766,D014839
D015766,D018908
D015766,D019586
D015766,D056486
D015767,D000741
D015767,D000744
D015767,D000855
D015767,D001008
D015767,D001068
D015767,D001282
D015767,D001523
D015767,D001714
D015767,D001927
D015767,D002779
D015767,D003072
D015767,D003221
D015767,D003693
D015767,D003865
D015767,D003866
D015767,D003875
D015767,D003967
D015767,D004244
D015767,D004830
D015767,D004890
D015767,D005234
D015767,D005334
D015767,D005767
D015767,D006212
D015767,D006261
D015767,D006505
D015767,D006987
D015767,D007024
D015767,D007319
D015767,D007565
D015767,D008288
D015767,D008569
D015767,D009207
D015767,D009325
D015767,D009410
D015767,D009422
D015767,D009759
D015767,D010259
D015767,D010292
D015767,D011115
D015767,D011537
D015767,D011565
D015767,D011595
D015767,D011605
D015767,D012640
D015767,D012769
D015767,D012893
D015767,D013262
D015767,D013610
D015767,D013921
D015767,D014012
D015767,D014581
D015767,D014717
D015767,D014786
D015767,D014839
D015767,D016584
D015767,D017093
D015767,D018366
D015767,D018908
D015767,D019964
D015767,D020234
D015767,D023341
D015767,D034381
D015767,D053608
D015767,D054537
D015767,D056486
D016589,D000799
D016589,D001145
D016589,D004244
D016589,D004802
D016589,D006323
D016589,D006967
D016589,D008133
D016589,D008288
D016589,D008545
D016589,D009759
D016589,D010146
D016589,D010300
D016589,D010554
D016589,D014581
D016589,D014693
D016589,D014717
D016589,D016171
D016589,D017880
D016589,D018754
D016589,D056486
D016589,D062787
D016589,D066126
D016593,D000799
D016593,D001145
D016593,D001249
D016593,D001919
D016593,D002318
D016593,D002779
D016593,D003128
D016593,D006331
D016593,D006505
D016593,D006934
D016593,D006967
D016593,D007008
D016593,D008133
D016593,D008545
D016593,D010024
D016593,D011537
D016593,D012852
D016593,D013575
D016593,D014202
D016593,D014581
D016593,D014693
D016593,D016055
D016593,D016171
D016593,D017180
D016593,D056486
D016593,D062787
D016666,D000544
D016666,D000647
D016666,D001008
D016666,D001068
D016666,D001247
D016666,D001321
D016666,D001480
D016666,D001523
D016666,D001714
D016666,D001919
D016666,D001927
D016666,D002653
D016666,D003128
D016666,D003221
D016666,D003865
D016666,D003866
D016666,D003875
D016666,D004401
D016666,D004415
D016666,D004421
D016666,D004775
D016666,D004827
D016666,D005076
D016666,D005221
D016666,D005767
D016666,D005879
D016666,D006212
D016666,D006261
D016666,D006930
D016666,D006948
D016666,D006970
D016666,D007010
D016666,D007024
D016666,D007172
D016666,D007174
D016666,D007177
D016666,D007319
D016666,D008107
D016666,D008133
D016666,D009127
D016666,D009207
D016666,D009325
D016666,D009459
D016666,D009765
D016666,D009771
D016666,D010146
D016666,D011618
D016666,D012640
D016666,D012893
D016666,D013262
D016666,D013313
D016666,D013375
D016666,D013981
D016666,D014202
D016666,D014987
D016666,D016584
D016666,D017109
D016666,D019964
D016666,D020018
D016666,D020230
D016666,D053206
D016666,D056486
D016718,D000014
D016718,D000015
D016718,D001321
D016718,D001919
D016718,D002318
D016718,D004487
D016718,D005334
D016718,D005483
D016718,D006330
D016718,D006470
D016718,D006930
D016718,D007022
D016718,D007249
D016718,D009336
D016718,D009436
D016718,D010490
D016718,D011041
D016718,D013923
D016718,D013927
D016718,D014012
D016718,D019465
D016718,D019970
D017035,D000236
D017035,D000505
D017035,D002318
D017035,D002561
D017035,D002779
D017035,D003324
D017035,D003327
D017035,D003866
D017035,D003875
D017035,D003882
D017035,D003920
D017035,D004401
D017035,D005355
D017035,D006261
D017035,D006331
D017035,D006332
D017035,D006937
D017035,D006949
D017035,D006973
D017035,D006987
D017035,D007565
D017035,D009120
D017035,D009135
D017035,D009140
D017035,D009157
D017035,D009203
D017035,D009207
D017035,D009220
D017035,D010146
D017035,D010292
D017035,D010523
D017035,D011115
D017035,D011507
D017035,D012141
D017035,D012852
D017035,D013262
D017035,D015228
D017035,D017119
D017035,D017285
D017035,D020422
D017035,D020521
D017035,D050171
D017035,D050197
D017035,D056486
D017035,D058186
D017035,D064420
D017239,D000230
D017239,D000380
D017239,D000505
D017239,D000707
D017239,D000740
D017239,D000855
D017239,D001247
D017239,D001259
D017239,D001281
D017239,D001416
D017239,D001749
D017239,D001855
D017239,D001919
D017239,D001927
D017239,D001929
D017239,D001932
D017239,D001943
D017239,D001986
D017239,D002037
D017239,D002277
D017239,D002289
D017239,D002294
D017239,D002295
D017239,D002493
D017239,D002583
D017239,D002637
D017239,D002779
D017239,D003072
D017239,D003128
D017239,D003221
D017239,D003244
D017239,D003248
D017239,D003251
D017239,D003329
D017239,D003638
D017239,D003711
D017239,D003866
D017239,D003875
D017239,D003967
D017239,D004172
D017239,D004244
D017239,D004342
D017239,D004417
D017239,D004487
D017239,D004890
D017239,D004892
D017239,D004938
D017239,D005076
D017239,D005119
D017239,D005221
D017239,D005334
D017239,D005483
D017239,D005767
D017239,D005909
D017239,D005910
D017239,D006212
D017239,D006258
D017239,D006261
D017239,D006311
D017239,D006312
D017239,D006319
D017239,D006323
D017239,D006327
D017239,D006331
D017239,D006333
D017239,D006402
D017239,D006501
D017239,D006528
D017239,D006930
D017239,D006932
D017239,D006943
D017239,D006967
D017239,D006973
D017239,D006976
D017239,D006987
D017239,D007022
D017239,D007024
D017239,D007674
D017239,D007938
D017239,D007945
D017239,D007970
D017239,D008113
D017239,D008114
D017239,D008171
D017239,D008175
D017239,D008228
D017239,D008325
D017239,D008545
D017239,D008654
D017239,D009101
D017239,D009120
D017239,D009135
D017239,D009202
D017239,D009203
D017239,D009325
D017239,D009336
D017239,D009362
D017239,D009369
D017239,D009374
D017239,D009410
D017239,D009422
D017239,D009437
D017239,D009468
D017239,D009503
D017239,D009901
D017239,D010051
D017239,D010146
D017239,D010259
D017239,D010292
D017239,D010300
D017239,D010523
D017239,D011014
D017239,D011115
D017239,D011471
D017239,D011537
D017239,D011655
D017239,D011658
D017239,D012008
D017239,D012021
D017239,D012509
D017239,D012640
D017239,D012678
D017239,D012817
D017239,D012871
D017239,D012878
D017239,D012893
D017239,D013118
D017239,D013262
D017239,D013274
D017239,D013280
D017239,D013610
D017239,D013617
D017239,D013651
D017239,D013736
D017239,D013921
D017239,D013923
D017239,D013927
D017239,D014012
D017239,D014594
D017239,D014717
D017239,D014786
D017239,D014839
D017239,D015179
D017239,D015470
D017239,D015746
D017239,D016889
D017239,D017180
D017239,D017202
D017239,D017563
D017239,D018487
D017239,D018771
D017239,D018805
D017239,D018879
D017239,D018908
D017239,D019957
D017239,D020233
D017239,D020258
D017239,D020520
D017239,D050197
D017239,D051437
D017239,D052016
D017239,D053609
D017239,D054038
D017239,D054198
D017239,D054537
D017239,D056486
D017239,D056784
D017239,D064420
D017257,D000419
D017257,D000787
D017257,D000799
D017257,D001145
D017257,D001161
D017257,D002311
D017257,D002312
D017257,D002779
D017257,D003875
D017257,D003920
D017257,D003921
D017257,D003928
D017257,D004802
D017257,D006333
D017257,D006947
D017257,D006973
D017257,D006977
D017257,D007022
D017257,D007511
D017257,D007565
D017257,D007676
D017257,D008105
D017257,D009202
D017257,D009203
D017257,D009336
D017257,D009798
D017257,D011507
D017257,D011693
D017257,D013262
D017257,D013575
D017257,D014511
D017257,D014581
D017257,D014652
D017257,D014657
D017257,D015428
D017257,D017379
D017257,D018487
D017257,D050197
D017257,D051437
D017257,D056486
D017291,D000857
D017291,D001008
D017291,D001145
D017291,D001259
D017291,D001281
D017291,D001714
D017291,D001919
D017291,D002493
D017291,D002779
D017291,D003221
D017291,D003371
D017291,D003693
D017291,D003875
D017291,D003967
D017291,D004244
D017291,D004342
D017291,D004415
D017291,D004487
D017291,D005076
D017291,D005334
D017291,D005921
D017291,D006212
D017291,D006261
D017291,D006312
D017291,D006319
D017291,D006331
