meshid,side effect UMLS_id
D017374,C0006370
D017374,C2267227
D017374,C0006384
D017374,C0006444
D017374,C0006625
D017374,C0006840
D017374,C0006852
D017374,C0700345
D017374,C1609512
D017374,C0007097
D017374,C0006826
D017374,C0007166
D017374,C0007302
D017374,C0007642
D017374,C0007820
D017374,C0007859
D017374,C0007867
D017374,C0008031
D017374,C0008350
D017374,C0009319
D017374,C0009421
D017374,C0009450
D017374,C0009676
D017374,C1443060
D017374,C0009763
D017374,C0009782
D017374,C0009806
D017374,C0010043
D017374,C0010200
D017374,C0010692
D017374,C0403632
D017374,C0232849
D017374,C0011053
D017374,C0011124
D017374,C0855242
D017374,C0011168
D017374,C0011175
D017374,C0011206
D017374,C0011253
D017374,C0011334
D017374,C0011551
D017374,C0011570
D017374,C0011606
D017374,C0011616
D017374,C0011630
D017374,C0011849
D017374,C0011860
D017374,C0011991
D017374,C0012569
D017374,C0012797
D017374,C0032617
D017374,C0012833
D017374,C0013144
D017374,C2830004
D017374,C0013146
D017374,C0013298
D017374,C0013362
D017374,C0029408
D017374,C0013378
D017374,C0013384
D017374,C0013390
D017374,C0013395
D017374,C0013404
D017374,C0013428
D017374,C0013447
D017374,C0013456
D017374,C0013491
D017374,C0013537
D017374,C0013595
D017374,C0013604
D017374,C0013781
D017374,C0014130
D017374,C0014335
D017374,C0014457
D017374,C0014518
D017374,C0014534
D017374,C0014549
D017374,C0014591
D017374,C0014724
D017374,C0014742
D017374,C0014743
D017374,C0014848
D017374,C0014868
D017374,C0015230
D017374,C0011603
D017374,C0015300
D017374,C0015371
D017374,C0015397
D017374,C0015402
D017374,C0015644
D017374,C0235086
D017374,C0015672
D017374,C0015732
D017374,C0015734
D017374,C1321686
D017374,C0015967
D017374,C0016034
D017374,C0016204
D017374,C0016382
D017374,C0016658
D017374,C0016655
D017374,C0016867
D017374,C0242301
D017374,C0017152
D017374,C0017160
D017374,C0017168
D017374,C0017178
D017374,C0017181
D017374,C0017411
D017374,C0017412
D017374,C0017565
D017374,C0017566
D017374,C0017574
D017374,C0017601
D017374,C0017675
D017374,C0018021
D017374,C0018099
D017374,C0018378
D017374,C0018524
D017374,C0018681
D017374,C0018794
D017374,C0004245
D017374,C0018799
D017374,C0018802
D017374,C0018926
D017374,C0018944
D017374,C0018965
D017374,C0019079
D017374,C0019080
D017374,C0518015
D017374,C0019112
D017374,C0019158
D017374,C0019214
D017374,C0019270
D017374,C0019348
D017374,C0019360
D017374,C0019521
D017374,C0019572
D017374,C0020039
D017374,C0020429
D017374,C0020453
D017374,C0020433
D017374,C0020437
D017374,C0020443
D017374,C0020456
D017374,C0020458
D017374,C0020461
D017374,C0020514
D017374,C0020517
D017374,C0020538
D017374,C0020542
D017374,C0020550
D017374,C0020569
D017374,C0020578
D017374,C0020580
D017374,C0020598
D017374,C0020615
D017374,C0020621
D017374,C0020625
D017374,C0020649
D017374,C0020651
D017374,C0020672
D017374,C0413252
D017374,C0020676
D017374,C0020701
D017374,C0009946
D017374,C0020877
D017374,C0021053
D017374,C0021141
D017374,C0021177
D017374,C0021400
D017374,C0021843
D017374,C0022346
D017374,C0022408
D017374,C0022573
D017374,C0022568
D017374,C0022638
D017374,C0022650
D017374,C0392525
D017374,C0022658
D017374,C0022660
D017374,C0023051
D017374,C0023066
D017374,C0023067
D017374,C0023380
D017374,C0023434
D017374,C0023518
D017374,C0023530
D017374,C0023533
D017374,C0227791
D017374,C0024236
D017374,C0024282
D017374,C0024312
D017374,C0024894
D017374,C0024902
D017374,C0025061
D017374,C0025222
D017374,C0025289
D017374,C0025323
D017374,C0025345
D017374,C0025874
D017374,C0026650
D017374,C0026821
D017374,C0037763
D017374,C0026826
D017374,C0026848
D017374,C0026961
D017374,C0026975
D017374,C0027051
D017374,C0948089
D017374,C0027066
D017374,C0027121
D017374,C0027497
D017374,C0027651
D017374,C0027697
D017374,C0027765
D017374,C0027769
D017374,C0233494
D017374,C0027796
D017374,C0027813
D017374,C0031117
D017374,C0027849
D017374,C0027932
D017374,C0028077
D017374,C0028084
D017374,C0028734
D017374,C0028738
D017374,C0028754
D017374,C0028961
D017374,C0029134
D017374,C0029456
D017374,C0029878
D017374,C0029882
D017374,C0029927
D017374,C0029928
D017374,C0030193
D017374,C0030232
D017374,C0030252
D017374,C0030305
D017374,C0030312
D017374,C0030554
D017374,C0030567
D017374,C0242422
D017374,C0030794
D017374,C0030920
D017374,C0031154
D017374,C0031350
D017374,C0031542
D017374,C0032285
D017374,C1167965
D017374,C0032708
D017374,C0033036
D017374,C0033117
D017374,C0033575
D017374,C0033581
D017374,C0033774
D017374,C0033975
D017374,C0034040
D017374,C0034063
D017374,C0034065
D017374,C0034067
D017374,C0034069
D017374,C0034150
D017374,C1368065
D017374,C0034152
D017374,C0034359
D017374,C0034880
D017374,C0034882
D017374,C0687707
D017374,C0035258
D017374,C0035317
D017374,C0035455
D017374,C0036130
D017374,C0036454
D017374,C0036508
D017374,C0036572
D017374,C0036973
D017374,C0085593
D017374,C0037023
D017374,C0037036
D017374,C0037199
D017374,C0037299
D017374,C0037317
D017374,C0851578
D017374,C0038220
D017374,C0038325
D017374,C0038358
D017374,C0038362
D017374,C0038363
D017374,C0038367
D017374,C0149745
D017374,C0038435
D017374,C0038450
D017374,C0038454
D017374,C0038587
D017374,C0038663
D017374,C0038986
D017374,C0038990
D017374,C0039070
D017374,C0041657
D017374,C0036974
D017374,C0039231
D017374,C0039239
D017374,C0039240
D017374,C0039503
D017374,C0039520
D017374,C0039591
D017374,C0039621
D017374,C0039971
D017374,C0040034
D017374,C0040046
D017374,C0040053
D017374,C0040147
D017374,C0040264
D017374,C0040427
D017374,C0040435
D017374,C0040460
D017374,C0040479
D017374,C0040485
D017374,C0040822
D017374,C0041105
D017374,C0041582
D017374,C0041834
D017374,C0041976
D017374,C1328337
D017374,C0042023
D017374,C0042024
D017374,C0042029
D017374,C0042035
D017374,C0042063
D017374,C0042109
D017374,C0042138
D017374,C0042267
D017374,C0404521
D017374,C0042345
D017374,C0042373
D017374,C0042376
D017374,C0042401
D017374,C1142412
D017374,C0042510
D017374,C0042514
D017374,C0042571
D017374,C0042963
D017374,C0043094
D017374,C0043096
D017374,C0043117
D017374,C0043251
D017374,C3263723
D017374,C0043352
D017374,C0043387
D017374,C0080274
D017374,C0085096
D017374,C0085576
D017374,C0085577
D017374,C0271899
D017374,C0085583
D017374,C0085605
D017374,C0085606
D017374,C0085611
D017374,C0428974
D017374,C0085623
D017374,C0085628
D017374,C0549249
D017374,C0085631
D017374,C0085633
D017374,C0233472
D017374,C0085636
D017374,C0085637
D017374,C0085641
D017374,C0085649
D017374,C0085681
D017374,C0085702
D017374,C0085762
D017374,C0086132
D017374,C0086439
D017374,C0086543
D017374,C0086565
D017374,C0086769
D017374,C0149931
D017374,C0151315
D017374,C0948525
D017374,C1320474
D017374,C0151500
D017374,C0151511
D017374,C0151526
D017374,C0021294
D017374,C0151529
D017374,C0151539
D017374,C0151547
D017374,C0151564
D017374,C0151571
D017374,C0151594
D017374,C0151596
D017374,C0151601
D017374,C0151603
D017374,C0268000
D017374,C0151610
D017374,C0040409
D017374,C0151611
D017374,C0151622
D017374,C0151636
D017374,C0151639
D017374,C0021361
D017374,C0151669
D017374,C0151729
D017374,C0151717
D017374,C0151744
D017374,C0151746
D017374,C1565489
D017374,C0151752
D017374,C0235660
D017374,C0151754
D017374,C0853149
D017374,C0151766
D017374,C0151772
D017374,C0338831
D017374,C0151779
D017374,C0025202
D017374,C0151798
D017374,C0151826
D017374,C0151827
D017374,C0151836
D017374,C1456784
D017374,C0151838
D017374,C0521591
D017374,C0151849
D017374,C0852911
D017374,C0151883
D017374,C0151888
D017374,C0151889
D017374,C0151904
D017374,C0151905
D017374,C0151907
D017374,C0151908
D017374,C0151911
D017374,C0151996
D017374,C0042133
D017374,C0151998
D017374,C0152009
D017374,C0023510
D017374,C0152032
D017374,C0152128
D017374,C0152198
D017374,C0156543
D017374,C0162316
D017374,C0162429
D017374,C0162830
D017374,C0178298
D017374,C0037274
D017374,C0178829
D017374,
D017374,C0220870
D017374,C0221278
D017374,C0231218
D017374,C0234215
D017374,C2047937
D017374,C0231303
D017374,C0700361
D017374,C0231365
D017374,C0231528
D017374,C0231530
D017374,C0232461
D017374,C0232462
D017374,C0232981
D017374,C0004509
D017374,C0233407
D017374,C0233414
D017374,C0233523
D017374,C0233528
D017374,C0003431
D017374,C0233565
D017374,C0233632
D017374,C1306341
D017374,C0234022
D017374,C0234047
D017374,C0234133
D017374,C0234458
D017374,C0235146
D017374,C0235198
D017374,C0235567
D017374,C1262144
D017374,C0235639
D017374,C0438142
D017374,C0235750
D017374,C0235966
D017374,C0236051
D017374,C0013220
D017374,C0236071
D017374,C0241934
D017374,C0242350
D017374,C0243026
D017374,C0264893
D017374,C0267596
D017374,C0267792
D017374,C0267940
D017374,C0270458
D017374,C1269683
D017374,C0274714
D017374,C3160741
D017374,C0278080
D017374,C0439857
D017374,C0281773
D017374,C0017605
D017374,C0340464
D017374,C0340865
D017374,C0344232
D017374,C0349506
D017374,C0392156
D017374,C0423791
D017374,C0424000
D017374,C0424109
D017374,C0010399
D017374,C0424295
D017374,C0427008
D017374,C0427546
D017374,C0580550
D017374,C0428977
D017374,C0438717
D017374,C0442874
D017374,C0455204
D017374,C0497156
D017374,C0520966
D017374,C0522055
D017374,C0522178
D017374,C0522224
D017374,C0542571
D017374,C0547030
D017374,C3665347
D017374,C0549622
D017374,C0553721
D017374,C0020620
D017374,C0558489
D017374,C0574067
D017374,C0575081
D017374,C0577559
D017374,C0600139
D017374,C0376358
D017374,C0678222
D017374,C0006142
D017374,C0694536
D017374,C1510472
D017374,C0699828
D017374,C0700590
D017374,C0702166
D017374,C0702266
D017374,C0741553
D017374,C0019087
D017374,C0836924
D017374,C0855333
D017374,C0151878
D017374,C0860160
D017374,C0860207
D017374,C0860661
D017374,C0027562
D017374,C0863093
D017374,C0027441
D017374,C0877237
D017374,C0877322
D017374,C0877359
D017374,C0917798
D017374,C0917801
D017374,C0947912
D017374,C0151786
D017374,C1112442
D017374,C1112443
D017374,C1112573
D017374,C0029261
D017374,C1258215
D017374,C1458155
D017374,C1510410
D017374,C1527311
D017374,C1527344
D017374,C1704373
D017374,C0009595
D017374,C1971624
D017374,C2225524
D017374,C2364111
D017374,C2937350
D017374,C0235969
D017374,C2979982
D017374,C3665386
D017964,C0000737
D017964,C0687713
D017964,C0000768
D017964,C0424605
D017964,C0001623
D017964,C0001824
D017964,C0001925
D017964,C0002170
D017964,C0002792
D017964,C0002994
D017964,C0003123
D017964,C0232462
D017964,C0003467
D017964,C0003811
D017964,C0003862
D017964,C0948594
D017964,C0004093
D017964,C0004604
D017964,C0004659
D017964,C0004936
D017964,C0006145
D017964,C0006266
D017964,C0006277
D017964,C0006444
D017964,C0007222
D017964,C0008031
D017964,C0009450
D017964,C0009676
D017964,C1443060
D017964,C0009782
D017964,C0009806
D017964,C0010200
D017964,C0010692
D017964,C0403632
D017964,C0232849
D017964,C0011124
D017964,C0855242
D017964,C0011168
D017964,C0011175
D017964,C0011570
D017964,C0011606
D017964,C0011991
D017964,C0012569
D017964,C0012833
D017964,C0013144
D017964,C2830004
D017964,C0013378
D017964,C0013395
D017964,C0013404
D017964,C0013604
D017964,C0014065
D017964,C0014518
D017964,C0014742
D017964,C0015230
D017964,C0011603
D017964,C0015397
D017964,C0015672
D017964,C0015967
D017964,C0016204
D017964,C0017152
D017964,C0017160
D017964,C0017178
D017964,C0017574
D017964,C0018418
D017964,C0018681
D017964,C0018799
D017964,C0018801
D017964,C0018802
D017964,C0018834
D017964,C0018965
D017964,C0019112
D017964,C0019158
D017964,C0019360
D017964,C0020433
D017964,C0020456
D017964,C0020458
D017964,C0020461
D017964,C0020517
D017964,C0020538
D017964,C0020557
D017964,C0853692
D017964,C0020580
D017964,C0020598
D017964,C0020621
D017964,C0020649
D017964,C0020651
D017964,C0021053
D017964,C0022346
D017964,C0022890
D017964,C0494559
D017964,C0023212
D017964,C0034063
D017964,C0023530
D017964,C0023895
D017964,C0151763
D017964,C0239571
D017964,C0024115
D017964,C0024117
D017964,C0085129
D017964,C0025061
D017964,C0025345
D017964,C0026946
D017964,C0027497
D017964,C0027765
D017964,C0027947
D017964,C0030193
D017964,C0030305
D017964,C0030554
D017964,C0031117
D017964,C0031350
D017964,C0032285
D017964,C0033774
D017964,C0035078
D017964,C0035455
D017964,C0036830
D017964,C0037199
D017964,C0037274
D017964,C0038325
D017964,C0038367
D017964,C0149745
D017964,C0039070
D017964,C0041657
D017964,C0036974
D017964,C0039231
D017964,C0040034
D017964,C0040261
D017964,C0040264
D017964,C0040822
D017964,C0041912
D017964,C0042023
D017964,C0042024
D017964,C0042029
D017964,C0042075
D017964,C0041969
D017964,C0042109
D017964,C0042373
D017964,C0042384
D017964,C0042571
D017964,C0042963
D017964,C0043096
D017964,C0085593
D017964,C0085605
D017964,C0085610
D017964,C0085649
D017964,C0085682
D017964,C0086565
D017964,C0151505
D017964,C0151539
D017964,C0151603
D017964,C0268000
D017964,C0151662
D017964,C0151723
D017964,C0151734
D017964,C0151746
D017964,C1565489
D017964,C0151754
D017964,C0853149
D017964,C0160390
D017964,C0151766
D017964,C0151849
D017964,C0852911
D017964,C0151904
D017964,C0151905
D017964,C0162429
D017964,C0162557
D017964,C0178298
D017964,C0231218
D017964,C0234215
D017964,C2047937
D017964,C0231528
D017964,C0232461
D017964,C0232493
D017964,C0232492
D017964,C0232910
D017964,C0234913
D017964,C0235309
D017964,C0232487
D017964,C0235378
D017964,C0235522
D017964,C0235567
D017964,C1262144
D017964,C0235792
D017964,C0024902
D017964,C0235895
D017964,C0521510
D017964,C0235896
D017964,C0235996
D017964,C0242350
D017964,C0242429
D017964,C2363730
D017964,C2363731
D017964,C0267792
D017964,C0333355
D017964,C0340865
D017964,C0344232
D017964,C0349506
D017964,C0162830
D017964,C0424790
D017964,C0438142
D017964,C0438237
D017964,C0442874
D017964,C0522055
D017964,C0542571
D017964,C0546817
D017964,C0547030
D017964,C3665347
D017964,C0600142
D017964,C0236075
D017964,C0687133
D017964,C0700225
D017964,C0235431
D017964,C0700590
D017964,C0851341
D017964,C1384353
D017964,
D017964,C0851886
D017964,C0276908
D017964,C0853034
D017964,C0858635
D017964,C0549373
D017964,C0877055
D017964,C0917801
D017964,C0948807
D017964,C1291077
D017964,C0000731
D017964,C1306571
D017964,C1384666
D017964,C0011053
D017964,C1527344
D017964,C2973529
D017964,C3665386
D018170,C0000731
D018170,C0000737
D018170,C0687713
D018170,C0001807
D018170,C0002792
D018170,C0002871
D018170,C0002878
D018170,C0002962
D018170,C0002963
D018170,C0002994
D018170,C0003467
D018170,C0003811
D018170,C0003813
D018170,C0003862
D018170,C0948594
D018170,C0003864
D018170,C0004093
D018170,C0004096
D018170,C0004153
D018170,C0003850
D018170,C0004238
D018170,C0004604
D018170,C0005758
D018170,C0085932
D018170,C0006142
D018170,C0006147
D018170,C0006152
D018170,C0006266
D018170,C0006277
D018170,C0007787
D018170,C0007859
D018170,C0008031
D018170,C0009088
D018170,C0149931
D018170,C0009319
D018170,C0009450
D018170,C0009676
D018170,C1443060
D018170,C0009763
D018170,C0009782
D018170,C0009806
D018170,C0009938
D018170,C0010073
D018170,C0010200
D018170,C0010520
D018170,C0010692
D018170,C0403632
D018170,C0232849
D018170,C0010709
D018170,C0011053
D018170,C0011168
D018170,C0011175
D018170,C0011581
D018170,C0013415
D018170,C0011570
D018170,C0011616
D018170,C0011991
D018170,C0012569
D018170,C0012833
D018170,C0013144
D018170,C2830004
D018170,C0013146
D018170,C0013362
D018170,C0029408
D018170,C0013378
D018170,C0013390
D018170,C0013404
D018170,C0013428
D018170,C0013456
D018170,C0013595
D018170,C0013604
D018170,C0014175
D018170,C0014544
D018170,C0014591
D018170,C0014724
D018170,C0015230
D018170,C0011603
D018170,C0015371
D018170,C0015397
D018170,C0015402
D018170,C0015468
D018170,C0015469
D018170,C0919980
D018170,C0015672
D018170,C0015967
D018170,C0016204
D018170,C0016382
D018170,C0017152
D018170,C0017160
D018170,C0017168
D018170,C0017178
D018170,C0017181
D018170,C0017650
D018170,C0009946
D018170,C0018524
D018170,C0018681
D018170,C0018794
D018170,C0004245
D018170,C0018926
D018170,C0018939
D018170,C0018944
D018170,C0018965
D018170,C0019080
D018170,C0518015
D018170,C0019340
D018170,C0019372
D018170,C0019521
D018170,C0020175
D018170,C0020453
D018170,C0020456
D018170,C0020517
D018170,C0020538
D018170,C0020546
D018170,C0020580
D018170,C0020615
D018170,C0020649
D018170,C0020676
D018170,C0020701
D018170,C0021053
D018170,C0021308
D018170,C0021368
D018170,C0021400
D018170,C0021843
D018170,C0022116
D018170,C0022281
D018170,C0022568
D018170,C0022650
D018170,C0392525
D018170,C0022660
D018170,C0025061
D018170,C0025222
D018170,C0025281
D018170,C0025874
D018170,C0026650
D018170,C0013384
D018170,C0026821
D018170,C0037763
D018170,C0026837
D018170,C0026846
D018170,C0026848
D018170,C0026858
D018170,C0026961
D018170,C0027051
D018170,C0948089
D018170,C0027497
D018170,C0027765
D018170,C0027796
D018170,C0027932
D018170,C0028259
D018170,C0028643
D018170,C0278134
D018170,C0028738
D018170,C0029878
D018170,C0030193
D018170,C0030232
D018170,C0030252
D018170,C0030305
D018170,C0030312
D018170,C0030319
D018170,C0030554
D018170,C0030920
D018170,C0031542
D018170,C0032019
D018170,C0032961
D018170,C0033036
D018170,C0033774
D018170,C0034065
D018170,C0035302
D018170,C0035326
D018170,C0036454
D018170,C0036508
D018170,C0036572
D018170,C0036973
D018170,C0085593
D018170,C0036974
D018170,C0037036
D018170,C0037199
D018170,C0037301
D018170,C0037317
D018170,C0851578
D018170,C0038454
D018170,C0038525
D018170,C0038661
D018170,C0852733
D018170,C0038814
D018170,C0162830
D018170,C0038990
D018170,C0020458
D018170,C0038999
D018170,C0039070
D018170,C0041657
D018170,C0039231
D018170,C0039621
D018170,C0039971
D018170,C0040034
D018170,C0040046
D018170,C0040053
D018170,C0040264
D018170,C0040460
D018170,C0040822
D018170,C0041834
D018170,C0041976
D018170,C1328337
D018170,C0042023
D018170,C0042109
D018170,C0042373
D018170,C0042384
D018170,C0042401
D018170,C1142412
D018170,C0042487
D018170,C0042510
D018170,C0042514
D018170,C0042571
D018170,C0042769
D018170,C0042790
D018170,C3665347
D018170,C0042798
D018170,C0234632
D018170,C0042963
D018170,C0043094
D018170,C0043096
D018170,C0043352
D018170,C0043387
D018170,C0080276
D018170,C0085602
D018170,C0085616
D018170,C0085622
D018170,C0085623
D018170,C0085624
D018170,C0085631
D018170,C0085632
D018170,C0233471
D018170,C0085635
D018170,C0085636
D018170,C0149725
D018170,C0149741
D018170,C0150077
D018170,C0037274
D018170,C0151436
D018170,C2973529
D018170,C0151602
D018170,C0151636
D018170,C0151698
D018170,C0151735
D018170,C0151740
D018170,C0151744
D018170,C0151766
D018170,C0151827
D018170,C0151828
D018170,C0152027
D018170,C0152030
D018170,C0155305
D018170,C0156543
D018170,C0158252
D018170,C0162529
D018170,C0162820
D018170,C0162871
D018170,C0003486
D018170,C0220870
D018170,C0221047
D018170,C0037052
D018170,C0221165
D018170,C0221170
D018170,C0948525
D018170,C0231218
D018170,C0234215
D018170,C2047937
D018170,C0231274
D018170,C1112320
D018170,C0231528
D018170,C0231530
D018170,C0232292
D018170,C0235710
D018170,C0232462
D018170,C0232487
D018170,C0232602
D018170,C0232933
D018170,C0025345
D018170,C0233715
D018170,C0037822
D018170,C0233794
D018170,C0234131
D018170,C0234192
D018170,C0234193
D018170,C2939147
D018170,C0234222
D018170,C0234233
D018170,C0234967
D018170,C0085583
D018170,C0235004
D018170,C0235013
D018170,C0235129
D018170,C0235146
D018170,C0235266
D018170,C0235290
D018170,C0235472
D018170,C0235532
D018170,C0235660
D018170,C0236000
D018170,C0236073
D018170,C0237314
D018170,C0237849
D018170,C0240735
D018170,C0240925
D018170,C0020569
D018170,C0241164
D018170,C0241136
D018170,C0241166
D018170,C0241426
D018170,C0017672
D018170,C0242422
D018170,C0242429
D018170,C2363730
D018170,C2363731
D018170,C0242979
D018170,C0267596
D018170,C0268000
D018170,C0281914
D018170,C0302295
D018170,C0311394
D018170,C0575081
D018170,C0332534
D018170,C0332575
D018170,C0333641
D018170,C0340464
D018170,C0340865
D018170,C0349231
D018170,C0349506
D018170,C0392156
D018170,C0392197
D018170,C0392699
D018170,C0423153
D018170,C0152227
D018170,C0423773
D018170,C0427008
D018170,C0428977
D018170,C0438716
D018170,C0456909
D018170,C0497156
D018170,C0497247
D018170,C0520539
D018170,C0520559
D018170,C0521592
D018170,C0520893
D018170,C0520966
D018170,C0521490
D018170,C0521491
D018170,C0858797
D018170,C0521508
D018170,C0521662
D018170,C0018991
D018170,C0522224
D018170,C0522245
D018170,C0549385
D018170,C0541879
D018170,C0086168
D018170,C0541919
D018170,C0393593
D018170,C0547030
D018170,C0549343
D018170,C0877322
D018170,C0577559
D018170,C0585186
D018170,C0011615
D018170,C0586553
D018170,C0853019
D018170,C0677500
D018170,C0699744
D018170,C0699828
D018170,C0700594
D018170,C0728899
D018170,C0032343
D018170,C0743680
D018170,C0751466
D018170,
D018170,C0853714
D018170,C0853986
D018170,C0855329
D018170,C0857245
D018170,C0858794
D018170,C0877095
D018170,C0877096
D018170,C0877359
D018170,C0878544
D018170,C0917798
D018170,C0948521
D018170,C0973461
D018170,C0003537
D018170,C1096250
D018170,C1142080
D018170,C1142160
D018170,C1260922
D018170,C0035204
D018170,C1262113
D018170,C1280433
D018170,C1328375
D018170,C1384666
D018170,C1527340
D018170,C1527344
D018170,C1527411
D018170,C1956391
D018170,C2242996
D018170,C2349423
D018170,C2607914
D018170,C2718128
D018170,C2750515
D018170,C0854107
D018170,C3665346
D018967,C0000737
D018967,C0687713
D018967,C0000833
D018967,C0001418
D018967,C0001430
D018967,C0001824
D018967,C0001916
D018967,C0002170
D018967,C0002453
D018967,C0002622
D018967,C0002792
D018967,C0002871
D018967,C0002884
D018967,C0002962
D018967,C0002994
D018967,C0003123
D018967,C0232462
D018967,C0003467
D018967,C0003537
D018967,C0003578
D018967,C0003635
D018967,C0003811
D018967,C0003813
D018967,C0003862
D018967,C0948594
D018967,C0003864
D018967,C0003962
D018967,C0004093
D018967,C0004096
D018967,C0004134
D018967,C0004158
D018967,C0004238
D018967,C0004245
D018967,C0004377
D018967,C0004604
D018967,C0004936
D018967,C0005586
D018967,C0853193
D018967,C0005741
D018967,C0005747
D018967,C0005778
D018967,C0005779
D018967,C0005940
D018967,C0006118
D018967,C0006145
D018967,C0006147
D018967,C0006266
D018967,C0006277
D018967,C0006285
D018967,C0006384
D018967,C0006444
D018967,C0006625
D018967,C0007222
D018967,C0007398
D018967,C0007642
D018967,C0007682
D018967,C0027765
D018967,C0007787
D018967,C0007820
D018967,C0007859
D018967,C0007971
D018967,C0008031
D018967,C0008301
D018967,C0008325
D018967,C0008350
D018967,C0008489
D018967,C0009319
D018967,C0009421
D018967,C0009450
D018967,C0009676
D018967,C1443060
D018967,C0009763
D018967,C0009782
D018967,C0009806
D018967,C0009917
D018967,C0010200
D018967,C0010692
D018967,C0403632
D018967,C0232849
D018967,C0011053
D018967,C0011071
D018967,C0011124
D018967,C0855242
D018967,C0011168
D018967,C0011175
D018967,C0011206
D018967,C0011253
D018967,C0011551
D018967,C0011570
D018967,C0011603
D018967,C0011609
D018967,C0011849
D018967,C0011880
D018967,C0011991
D018967,C0012569
D018967,C0012813
D018967,C0012833
D018967,C0013132
D018967,C0013144
D018967,C2830004
D018967,C0013182
D018967,C0013362
D018967,C0029408
D018967,C0013378
D018967,C0013384
D018967,C0013390
D018967,C0013395
D018967,C0013404
D018967,C0013428
D018967,C0013447
D018967,C0013456
D018967,C0013595
D018967,C0013604
D018967,C0014130
D018967,C0014394
D018967,C0014549
D018967,C0014591
D018967,C0014724
D018967,C0014742
D018967,C0014858
D018967,C0014868
D018967,C0015230
D018967,C0015371
D018967,C0015397
D018967,C0015403
D018967,C0015672
D018967,C0015695
D018967,C2711227
D018967,C0015732
D018967,C0015967
D018967,C0016204
D018967,C0016382
D018967,C0016397
D018967,C0016522
D018967,C0018817
D018967,C0016867
D018967,C0242301
D018967,C0017152
D018967,C0017160
D018967,C0017168
D018967,C0017178
D018967,C0017181
D018967,C0017574
D018967,C0017601
D018967,C0017979
D018967,C0018418
D018967,C0018681
D018967,C0018772
D018967,C1384666
D018967,C0018790
D018967,C0018799
D018967,C0018843
D018967,C0018926
D018967,C0018939
D018967,C0018944
D018967,C0018965
D018967,C0019079
D018967,C0019080
D018967,C0518015
D018967,C0019112
D018967,C0019158
D018967,C0019209
D018967,C0019243
D018967,C0020433
D018967,C0020443
D018967,C0020456
D018967,C0020459
D018967,C0852795
D018967,C0020473
D018967,C0020505
D018967,C0020514
D018967,C0020517
D018967,C0020538
D018967,C0020555
D018967,C0020557
D018967,C0853692
D018967,C0020578
D018967,C0020580
D018967,C0020615
D018967,C0020621
D018967,C0020625
D018967,C0020639
D018967,C0020649
D018967,C0020651
D018967,C0020672
D018967,C0413252
D018967,C0020676
D018967,C0021053
D018967,C0021141
D018967,C0021177
D018967,C0021400
D018967,C0021775
D018967,C0021843
D018967,C0022104
D018967,C0559031
D018967,C0022346
D018967,C0022408
D018967,C0022660
D018967,C0023052
D018967,C0023066
D018967,C0023211
D018967,C0023218
D018967,C0037763
D018967,C0023222
D018967,C0030196
D018967,C0023380
D018967,C0023518
D018967,C0023530
D018967,C0023533
D018967,C0227791
D018967,C0023976
D018967,C0024312
D018967,C0024894
D018967,C0024902
D018967,C0025061
D018967,C0025222
D018967,C0025323
D018967,C0025345
D018967,C0025874
D018967,C0026650
D018967,C0026826
D018967,C0026827
D018967,C1142135
D018967,C0026837
D018967,C0026857
D018967,C0026858
D018967,C0026946
D018967,C0027051
D018967,C0948089
D018967,C0027059
D018967,C0027066
D018967,C0027080
D018967,C0853875
D018967,C0027125
D018967,C0027424
D018967,C0027441
D018967,C0027497
D018967,C0027540
D018967,C0027609
D018967,C0027651
D018967,C0027769
D018967,C0233494
D018967,C0027849
D018967,C0027947
D018967,C0028084
D018967,C0028259
D018967,C0028643
D018967,C0278134
D018967,C0028754
D018967,C0028850
D018967,C0028949
D018967,C0029882
D018967,C0030193
D018967,C0030232
D018967,C0030252
D018967,C0030297
D018967,C0030305
D018967,C0030554
D018967,C0031117
D018967,C0031350
D018967,C0031485
D018967,C0031542
D018967,C0032000
D018967,C0496901
D018967,C0032285
D018967,C0032290
D018967,C0032617
D018967,C1167965
D018967,C0032961
D018967,C0033036
D018967,C0033117
D018967,C0033774
D018967,C0033777
D018967,C0033893
D018967,C0033975
D018967,C0034013
D018967,C0034063
D018967,C0034065
D018967,C0034150
D018967,C1368065
D018967,C0034155
D018967,C0034642
D018967,C0034880
D018967,C0035243
D018967,C0035258
D018967,C0035302
D018967,C0035400
D018967,C0035410
D018967,C0035455
D018967,C0036104
D018967,C0037036
D018967,C0036202
D018967,C0036508
D018967,C0036572
D018967,C0037199
D018967,C0037274
D018967,C0037284
D018967,C0037299
D018967,C0037315
D018967,C0037822
D018967,C0038325
D018967,C0038358
D018967,C0038362
D018967,C0038367
D018967,C0149745
D018967,C0038450
D018967,C0038454
D018967,C0038587
D018967,C0038661
D018967,C0852733
D018967,C0038663
D018967,C0038990
D018967,C0020458
D018967,C0038999
D018967,C0039070
D018967,C0041657
D018967,C0036974
D018967,C0039231
D018967,C0039239
D018967,C0039503
D018967,C0039621
D018967,C0039971
D018967,C0040034
D018967,C0040046
D018967,C0040261
D018967,C0040264
D018967,C0040425
D018967,C0040435
D018967,C0040460
D018967,C0040479
D018967,C0040485
D018967,C0040586
D018967,C0040822
D018967,C0041105
D018967,C0041582
